Id;sex;slh;hrd;age;cw;day;hum
 913;2;3;5;393;206; 4;-2,3
 914;2;3;2;399;299;26; 3,0
 915;2;3;3;392;209;23;-2,1
 916;2;1;3;403;198;30; 0,0
 917;2;1;3;403;206; 4;-0,5
 918;2;3;2;401;283;20; 0,4
 919;2;3;4;397;249;15; 0,3
 920;2;2;4;399;272; 9; 0,4
 921;2;1;1;392;190; 7;-1,3
 922;2;2;3;409;233;10; 0,5
 923;2;2;3;397;226; 5; 0,4
 924;2;3;2;402;286; 4; 0,4
 925;2;3;3;398;208;11; 0,2
 926;2;3;1;409;194;10; 2,2
 927;2;3;4;395;260; 3; 0,1
 928;2;2;2;405;308;14;-1,5
 929;2;1;4;389;257; 6;-0,4
 930;2;1;2;393;279;16;-0,2
 931;2;1;5;396;213;28; 1,6
 932;2;3;5;398;206;26; 0,1
 933;2;2;5;400;235; 3; 0,4
 934;2;3;3;403;197;16; 0,7
 935;2;2;3;401;223;13;-0,4
 936;2;2;1;400;220; 8;-0,1
 937;2;3;5;400;222;28;-1,4
 938;2;2;2;405;311;15; 0,4
 939;2;3;1;397;197;17; 0,0
 940;2;1;2;406;278; 6; 0,9
 941;2;3;5;398;225; 3; 0,7
 942;2;1;4;400;261;12;-1,3
 943;2;3;2;401;272;25;-0,2
 944;2;2;2;404;311;18; 0,7
 945;2;3;3;393;216; 9;-2,3
 946;2;1;2;400;290; 7;-0,4
 947;2;2;5;396;229;24;-0,6
 948;2;1;4;406;263; 5;-0,7
 949;2;1;1;391;194;17;-0,6
 950;2;2;2;401;311;17;-1,2
 951;2;2;3;397;224; 5; 2,8
 952;2;2;5;400;248; 2; 1,7
 953;2;2;3;402;220;13;-1,6
 954;2;1;5;401;223; 4; 0,1
 955;2;2;5;404;250;10;-0,8
 956;2;1;5;391;207; 7;-2,0
 957;2;1;3;399;203; 4; 0,5
 958;2;3;2;399;289;18;-0,5
 959;2;2;3;401;223;25; 0,2
 960;2;2;5;418;246; 9;-0,3
 961;2;3;2;398;297;20; 1,2
 962;2;3;4;402;267;28;-0,9
 963;2;1;2;405;284;24;-0,9
 964;2;3;5;404;211;17; 0,3
 965;2;1;3;397;208;21; 0,7
 966;2;1;5;410;225;18; 0,1
 967;2;3;3;399;203;26;-1,2
 968;2;1;5;405;214;24;-2,4
 969;2;3;2;401;293;30; 0,0
 970;2;3;2;397;292;28; 0,8
 971;2;3;2;398;284; 4; 2,0
 972;2;3;2;397;294; 1; 1,0
 973;2;2;3;397;236; 7;-0,1
 974;2;2;3;391;218; 8; 0,5
 975;2;1;2;410;302;23; 0,5
 976;2;2;1;385;204; 6;-0,6
 977;2;3;1;403;206;27;-0,9
 978;2;1;2;402;296;28; 1,9
 979;2;1;1;390;192; 9; 0,2
 980;2;2;5;398;227;29; 2,3
 981;2;2;2;396;301;11; 0,4
 982;2;3;1;393;186;18; 0,2
 983;2;3;2;402;292;30; 0,7
 984;2;1;1;408;207;17; 0,2
 985;2;3;1;405;203;11; 0,5
 986;2;2;4;403;276;25;-0,2
 987;2;1;3;395;196;12;-0,3
 988;2;3;3;395;207;22;-3,0
 989;2;2;5;411;243;10; 0,6
 990;2;3;3;396;212;28; 1,4
 991;2;3;3;396;197; 6;-0,5
 992;2;3;5;404;210;28;-0,5
 993;2;3;1;396;186;30; 1,0
 994;2;2;3;401;228;18;-1,2
 995;2;3;1;402;190;14;-0,8
 996;2;1;3;400;209;23; 0,4
 997;2;2;1;405;218;23;-0,4
 998;2;2;3;408;239;18;-0,2
 999;2;3;4;395;254; 7;-1,0
1000;2;1;3;402;202; 5;-0,8
1001;2;3;1;404;203;13; 0,8
1002;2;3;2;408;295; 4; 0,7
1003;2;1;5;403;214;10;-1,2
1004;2;3;1;403;211;11;-1,8
1005;2;2;5;405;243;26; 0,3
1006;2;2;4;395;266;21; 1,7
1007;2;3;1;411;222;20;-1,5
1008;2;2;5;394;237;29;-0,2
1009;2;2;2;406;305;15; 0,4
1010;2;2;3;410;242; 4; 0,0
1011;2;2;2;395;295; 3;-2,9
1012;2;1;4;397;254; 9; 2,0
1013;2;1;2;408;299;24;-0,1
1014;2;1;4;408;265;17;-1,4
1015;2;3;5;391;226; 1;-0,7
1016;2;1;1;406;196;26;-0,5
1017;2;2;2;397;302;16;-0,9
1018;2;1;1;405;205;28; 0,9
1019;2;3;1;389;201;23;-0,4
1020;2;1;3;407;218;14; 0,6
1021;2;1;3;400;206; 2; 0,0
1022;2;2;5;400;237;25;-0,5
1023;2;2;4;402;270;18; 0,6
1024;2;3;5;392;208;21; 0,1
1025;2;2;1;396;216;15; 1,5
1026;2;3;3;404;220;17; 1,4
1027;2;2;4;402;294; 1; 0,0
1028;2;3;5;395;229;29; 1,1
1029;2;1;4;393;237;10; 0,8
1030;2;1;5;408;214;20;-1,4
1031;2;1;3;400;199;10; 0,4
1032;2;2;2;397;298;15;-0,1
1033;2;1;4;405;257;12; 0,4
1034;2;2;3;396;228; 5;-1,0
1035;2;2;3;402;220; 1;-0,6
1036;2;3;4;403;255;20; 0,2
1037;2;1;4;396;262; 2; 0,1
1038;2;1;3;404;199;27; 1,3
1039;2;3;5;403;216;26;-1,1
1040;2;2;4;391;265;14;-1,5
1041;2;1;4;397;254;18; 1,3
1042;2;2;3;389;225;29; 0,5
1043;2;3;1;407;207; 6; 0,2
1044;2;3;3;408;231; 3; 1,2
1045;2;3;2;406;299;13;-0,2
1046;2;1;4;400;262;26;-0,1
1047;2;3;5;398;224;19;-0,1
1048;2;3;1;405;206;12; 0,0
1049;2;2;5;398;238;22;-0,3
1050;2;2;4;394;272; 6;-0,7
1051;2;2;1;402;224;29;-1,1
1052;2;2;4;413;301;11;-0,6
1053;2;1;3;406;223; 7;-1,0
1054;2;3;3;405;225;10; 1,1
1055;2;3;5;405;222;13;-0,1
1056;2;1;4;398;264; 1;-1,5
1057;2;1;3;393;202;20; 0,3
1058;2;2;3;406;223;30;-0,4
1059;2;3;5;392;217;18; 1,1
1060;2;1;4;404;253;20;-2,6
1061;2;3;4;405;263; 9;-1,3
1062;2;3;5;406;218;28;-0,8
1063;2;3;2;397;286;10;-1,0
1064;2;3;3;388;203; 7;-1,3
1065;2;3;3;407;205;28;-1,4
1066;2;2;1;401;200;26;-0,8
1067;2;3;2;397;293;25; 0,1
1068;2;2;3;396;217; 5; 0,2
1069;2;3;1;408;215; 9;-0,6
1070;2;3;4;403;264; 6; 0,3
1071;2;1;5;397;229;14;-0,3
1072;2;3;1;397;183; 8; 0,4
1073;2;2;5;397;252; 5; 1,5
1074;2;3;5;400;223;12; 1,3
1075;2;2;4;397;280;11;-2,4
1076;2;2;4;403;273; 1;-0,4
1077;2;1;3;398;209; 5;-1,4
1078;2;1;5;396;216;23;-1,4
1079;2;2;4;409;272;29; 1,8
1080;2;3;1;398;200;21;-0,2
1081;2;1;3;396;211;21;-1,3
1082;2;2;3;401;221;18;-1,2
1083;2;2;5;404;234;23;-0,6
1084;2;1;1;409;194; 4; 0,4
1085;2;2;2;397;302;19;-0,4
1086;2;1;4;403;243;25; 0,8
1087;2;1;3;402;212;10;-0,3
1088;2;1;3;401;198; 1; 0,3
1089;2;1;5;399;210;16;-0,5
1090;2;2;4;395;277; 3;-0,3
1091;2;2;2;387;304; 5;-0,6
1092;2;1;4;406;265; 5; 1,6
1093;2;3;3;400;217;13; 0,7
1094;2;3;1;410;208;15; 0,8
1095;2;2;1;399;197; 7; 0,9
1096;2;1;4;401;257;21; 2,2
1097;2;1;1;391;202;12;-0,2
1098;2;3;2;406;287;24;-0,3
1099;2;1;4;389;243; 8;-0,5
1100;2;3;2;400;291;14;-0,5
1101;2;1;3;400;194; 7; 1,1
1102;2;3;2;393;278; 6; 2,3
1103;2;1;5;398;213;24; 0,0
1104;2;1;2;390;282;19; 1,1
1105;2;3;3;403;208;30; 1,0
1106;2;2;1;413;217;20;-0,6
1107;2;3;2;393;301; 5;-0,2
1108;2;1;1;400;193; 8; 1,0
1109;2;1;4;401;255;10;-0,8
1110;2;1;2;412;290; 7;-0,9
1111;2;1;4;413;264;11; 0,2
1112;2;2;1;405;217;18; 2,0
1113;2;1;1;401;193;23;-0,1
1114;2;2;1;398;234;16;-1,0
1115;2;1;4;407;257;11;-1,5
1116;2;1;2;403;290; 8; 1,2
1117;2;2;2;402;294;24;-0,9
1118;2;1;3;398;213;22; 0,3
1119;2;2;1;400;219;13;-0,1
1120;2;2;2;402;310;30;-1,0
1121;2;3;2;396;298;19; 2,0
1122;2;2;1;398;220;18;-0,3
1123;2;1;1;401;204;10; 0,1
1124;2;2;4;405;281;24; 0,6
1125;2;1;2;396;275; 6; 0,8
1126;2;1;5;401;217;12; 0,8
1127;2;1;4;400;263; 3;-0,7
1128;2;3;1;397;196;14; 0,3
1129;2;3;4;401;248;21;-0,3
1130;2;3;3;399;201;17; 0,2
1131;2;1;3;396;198; 1; 0,0
1132;2;3;2;409;282; 8; 1,3
1133;2;2;5;396;238; 5; 0,1
1134;2;3;4;390;249;14;-1,2
1135;2;3;3;399;201;25;-1,6
1136;2;3;2;395;275;16;-1,0
1137;2;3;1;400;202; 3;-0,2
1138;2;3;4;401;268;19;-1,4
1139;2;1;5;401;218;18; 0,4
1140;2;2;1;394;226;21;-0,1
1141;2;1;5;407;228; 8;-0,1
1142;2;3;1;404;203; 4; 0,7
1143;2;2;2;400;306;23; 0,7
1144;2;2;1;403;225; 7; 1,5
1145;2;3;4;403;260;21;-1,9
1146;2;3;3;399;217;15;-1,0
1147;2;1;2;401;279; 4; 0,1
1148;2;3;3;393;204; 8;-1,2
1149;2;1;4;413;269; 7;-0,1
1150;2;1;5;404;215;22; 0,3
1151;2;1;3;394;201; 8;-3,1
1152;2;2;4;398;269;10;-0,2
1153;2;2;3;404;231; 1; 0,4
1154;2;3;4;397;265;18; 1,7
1155;2;1;4;403;262;21; 0,1
1156;2;2;4;392;273;10;-1,4
1157;2;3;1;405;199;11;-1,3
1158;2;2;5;410;248;28; 1,3
1159;2;1;5;403;222; 3;-0,3
1160;2;1;2;395;273;27;-1,5
1161;2;3;4;402;258;21; 0,1
1162;2;2;3;400;228;12; 0,2
1163;2;2;5;399;243; 4;-0,1
1164;2;3;4;399;251;23;-0,1
1165;2;3;4;398;254;28; 1,4
1166;2;3;1;406;196;19;-0,5
1167;2;2;1;403;220;14;-0,7
1168;2;1;3;407;207; 6; 1,6
1169;2;2;2;398;297;14; 0,5
1170;2;2;3;395;221; 3;-0,1
1171;2;1;3;400;209; 9; 1,0
1172;2;1;2;392;281; 3;-0,5
1173;2;2;5;397;240;16;-1,3
1174;2;3;3;398;216;29;-0,4
1175;2;2;4;393;273; 4; 0,7
1176;2;2;4;400;288;17;-1,7
1177;2;1;4;402;254;29;-0,4
1178;2;3;2;388;286; 2;-1,4
1179;2;2;1;393;222; 1;-0,4
1180;2;3;3;400;196; 7;-0,9
1181;2;1;2;411;299; 8;-1,6
1182;2;3;2;385;271;22;-0,5
1183;2;1;2;399;265; 1;-1,1
1184;2;2;2;406;319; 9;-0,2
1185;2;3;2;399;303;17;-0,5
1186;2;3;2;401;298; 2;-0,2
1187;2;2;5;401;242;23;-0,4
1188;2;3;5;407;227; 4; 0,0
1189;2;2;4;396;259;14; 2,9
1190;2;3;5;417;217;16;-0,4
1191;2;3;3;399;201;15;-0,1
1192;2;3;4;402;260; 3; 0,5
1193;2;3;5;393;208; 5;-1,4
1194;2;1;4;403;255;11;-0,1
1195;2;3;4;406;252;11;-0,3
1196;2;1;3;393;188; 8;-0,7
1197;2;2;1;404;209;18; 0,0
1198;2;3;4;404;270;12;-0,3
1199;2;3;4;407;259;11; 0,3
1200;2;1;3;381;196;30; 0,4
1201;2;2;4;393;285;19;-1,7
1202;2;1;2;396;280;10; 0,7
1203;2;3;1;403;200; 5; 2,6
1204;2;1;1;400;201; 7;-1,7
1205;2;2;2;406;294;12; 1,9
1206;2;3;2;401;284;11; 1,5
1207;2;3;3;392;208;12; 1,0
1208;2;3;1;391;186;11; 1,1
1209;2;1;3;389;195; 8;-0,8
1210;2;1;4;403;251;26; 0,2
1211;2;3;4;395;249;13; 0,9
1212;2;2;2;401;310;15; 0,9
1213;2;2;5;397;229;11; 2,5
1214;2;2;1;398;212; 1; 0,1
1215;2;1;1;400;199;24; 1,3
1216;2;1;3;391;194;12;-0,3
1217;2;1;5;397;213;30;-0,4
1218;2;3;2;394;279;14; 0,9
1219;2;2;1;400;216; 6; 1,2
1220;2;3;3;401;213;30; 0,4
1221;2;2;3;401;230;21; 0,5
1222;2;1;3;400;201;19;-0,6
1223;2;1;2;403;277; 4; 1,3
1224;2;1;2;394;286;12; 0,1
1225;2;2;4;404;278;19; 0,1
1226;2;1;5;403;208; 4;-0,3
1227;2;3;5;387;219;25; 0,3
1228;2;3;5;414;233; 7; 0,1
1229;2;3;4;409;261;13;-1,2
1230;2;1;4;398;254; 9; 0,3
1231;2;2;3;404;228;14; 0,3
1232;2;2;2;387;295;14;-0,7
1233;2;1;4;401;259; 6; 1,8
1234;2;2;4;398;277;19;-0,9
1235;2;1;3;405;211;22;-1,1
1236;2;2;2;402;312;25; 1,8
1237;2;1;1;397;183; 8;-0,7
1238;2;1;1;403;199;14;-1,1
1239;2;3;4;401;253;24;-1,5
1240;2;3;4;403;256;14; 2,6
1241;2;2;4;397;269; 5;-0,5
1242;2;1;2;400;275;12;-0,2
1243;2;3;3;406;217;15; 0,2
1244;2;1;3;401;192; 2;-1,9
1245;2;1;5;408;212;25; 2,0
1246;2;2;2;402;320;20; 0,9
1247;2;3;4;407;271; 8;-1,0
1248;2;1;5;403;211;25; 0,9
1249;2;1;3;399;203;16; 0,7
1250;2;1;2;400;274;21; 0,5
1251;2;3;5;403;219; 5;-0,5
1252;2;1;5;405;224;29; 0,6
1253;2;1;3;394;192;19;-1,0
1254;2;3;5;409;233;17; 1,1
1255;2;3;1;398;190;16;-0,4
1256;2;2;5;390;229;22;-1,1
1257;2;1;4;398;248; 2; 1,5
1258;2;3;4;394;245;27;-0,8
1259;2;3;5;408;229; 1; 0,0
1260;2;2;3;397;227;16; 1,5
1261;2;2;2;402;301;21; 0,4
1262;2;1;4;391;249;18;-0,2
1263;2;1;4;409;257; 7;-0,5
1264;2;2;5;396;232; 5;-1,4
1265;2;3;4;391;249;19;-0,6
1266;2;1;3;402;206; 8; 0,9
1267;2;1;3;400;208;21;-1,2
1268;2;1;4;398;261;30; 0,3
1269;2;1;1;407;208;28; 0,7
1270;2;1;4;389;251; 2;-0,2
1271;2;2;4;401;283;25;-0,3
1272;2;3;5;394;216; 7;-0,3
1273;2;2;3;399;224;13;-0,3
1274;2;2;5;405;232;14; 0,6
1275;2;2;4;401;278;19; 0,8
1276;2;3;5;402;227;17;-1,2
1277;2;1;2;405;280; 7;-0,2
1278;2;3;3;401;211; 7; 0,2
1279;2;3;5;397;233;11; 0,0
1280;2;2;3;389;220;29; 1,3
1281;2;2;1;399;230;18; 0,3
1282;2;2;5;411;247;28;-1,5
1283;2;2;2;403;307;16; 0,3
1284;2;1;3;404;217;18; 1,9
1285;2;3;4;394;244;27; 0,1
1286;2;3;2;398;279;26; 1,7
1287;2;3;4;404;261;16; 0,5
1288;2;1;3;403;212; 7; 0,4
1289;2;2;3;408;247;14; 0,0
1290;2;1;1;398;192;24; 2,1
1291;2;1;2;401;291;19; 0,6
1292;2;1;3;394;207; 5; 0,7
1293;2;2;5;396;245;27; 1,7
1294;2;3;2;399;281;13;-0,1
1295;2;3;5;394;217;25; 1,0
1296;2;3;4;401;248;14; 2,1
1297;2;2;3;404;234; 8;-0,5
1298;2;3;2;399;287;16; 0,0
1299;2;3;2;398;289; 8;-0,4
1300;2;3;5;398;225;25; 0,1
1301;2;1;4;402;256;23; 0,0
1302;2;1;2;403;290;20;-0,9
1303;2;1;1;407;202;11;-0,6
1304;2;2;2;391;293; 5; 0,6
1305;2;2;5;419;243;26; 1,2
1306;2;2;2;397;315;12; 1,7
1307;2;3;3;395;199;24;-1,0
1308;2;1;3;400;211; 2;-0,5
1309;2;1;4;411;264;21;-0,4
1310;2;3;2;406;290;20; 0,2
1311;2;3;1;399;208;23;-1,7
1312;2;1;1;394;184; 9; 1,8
1313;2;1;5;401;227;22; 0,8
1314;2;2;5;392;236;24; 0,1
1315;2;2;1;400;221; 8; 0,2
1316;2;1;5;394;216; 3; 0,0
1317;2;1;2;392;283;20;-0,3
1318;2;2;3;396;215;17;-0,8
1319;2;2;3;395;223;19; 0,9
1320;2;3;5;397;213; 9; 1,2
1321;2;2;3;399;217;28; 0,1
1322;2;2;3;406;241;18; 0,4
1323;2;3;1;399;190;27; 0,8
1324;2;3;4;398;256; 2; 0,9
1325;2;2;4;403;262;11; 0,1
1326;2;3;4;403;258;26; 0,5
1327;2;2;5;393;225; 2; 0,4
1328;2;1;2;404;273;24; 0,4
1329;2;2;4;398;271;29;-0,2
1330;2;1;1;395;185;27;-0,4
1331;2;3;4;401;258; 1;-0,5
1332;2;2;3;399;224; 3;-1,8
1333;2;1;1;394;195;25;-0,2
1334;2;3;5;399;222;20;-0,1
1335;2;3;2;400;292; 2; 0,8
1336;2;1;2;400;283;10; 1,4
1337;2;3;4;412;271; 1; 0,5
1338;2;3;2;394;274;12; 2,6
1339;2;3;3;402;219;15; 0,5
1340;2;3;5;399;238; 7;-1,5
1341;2;3;1;393;203;18; 1,0
1342;2;3;3;391;216;24; 0,6
1343;2;1;4;399;246; 3;-0,9
1344;2;1;2;403;289; 7; 2,2
1345;2;3;3;404;220; 8; 0,9
1346;2;2;1;407;226;17; 0,2
1347;2;2;4;401;272;24;-2,9
1348;2;3;1;394;197; 7; 1,4
1349;2;3;4;405;278;29;-1,4
1350;2;2;2;399;304;30;-0,6
1351;2;2;2;398;301;19;-0,4
1352;2;1;5;405;221; 8; 1,0
1353;2;1;3;379;184; 6; 0,6
1354;2;3;2;397;298; 6;-0,9
1355;2;3;1;405;208; 2;-0,8
1356;2;2;3;398;223;20; 1,0
1357;2;2;5;399;237;20;-0,3
1358;2;3;5;390;218; 6;-1,5
1359;2;1;3;399;205;20;-0,7
1360;2;3;5;403;223; 7; 0,5
1361;2;3;3;405;215; 3; 1,4
1362;2;2;2;405;293;19;-0,9
1363;2;1;2;397;273; 3;-0,1
1364;2;3;1;393;193;17;-0,9
1365;2;3;3;404;209;28; 0,3
1366;2;2;2;390;293; 2; 0,1
1367;2;1;4;400;256;15;-1,0
1368;2;3;1;400;192;24; 0,1
1369;2;3;5;401;220; 8; 0,0
1370;2;2;2;392;314; 4;-0,7
1371;2;3;4;407;273;14;-1,4
1372;2;2;2;416;320; 1; 0,5
1373;2;3;5;397;219;30;-1,1
1374;2;2;2;402;311; 8; 0,6
1375;2;3;5;403;214; 7;-0,5
1376;2;3;2;399;299; 1; 0,7
1377;2;3;1;403;203;12; 0,2
1378;2;2;2;396;307;25;-1,5
1379;2;3;2;407;285; 6; 1,6
1380;2;1;2;393;288;19;-2,5
1381;2;2;2;403;322;26; 0,5
1382;2;3;1;407;200;25; 1,1
1383;2;1;1;398;207; 9;-1,7
1384;2;3;4;401;249;20;-1,2
1385;2;2;1;398;221;27;-0,6
1386;2;2;1;394;212;12;-0,2
1387;2;2;5;400;226; 8; 0,7
1388;2;2;4;407;297; 3; 0,7
1389;2;2;1;399;204;30;-0,3
1390;2;3;5;405;218;18; 1,1
1391;2;3;4;395;268; 5;-0,8
1392;2;2;1;413;221;20;-0,6
1393;2;2;1;397;202;10;-0,9
1394;2;1;3;387;206;10; 1,3
1395;2;1;5;394;210; 9;-0,9
1396;2;2;5;408;252; 4;-2,1
1397;2;2;3;395;204;23; 1,2
1398;2;2;1;398;211; 4; 0,1
1399;2;1;5;396;229;29; 1,3
1400;2;1;3;406;207; 7; 0,2
1401;2;3;3;406;213; 9;-1,0
1402;2;3;1;401;195;25;-0,5
1403;2;2;3;395;214;22;-1,1
1404;2;3;1;402;201;25;-0,8
1405;2;1;2;394;276; 7;-0,2
1406;2;1;4;397;260; 7;-1,3
1407;2;1;2;400;277;11; 0,5
1408;2;3;5;394;229;19;-0,5
1409;2;3;5;402;225; 3; 0,1
1410;2;2;1;397;214;30;-2,5
1411;2;1;1;405;188;10; 1,4
1412;2;3;3;404;208;23; 1,6
1413;2;1;2;409;289; 6;-0,8
1414;2;1;5;400;212;30;-0,4
1415;2;2;1;410;222;24;-0,8
1416;2;3;4;407;257; 8;-1,3
1417;2;1;1;402;193;22;-1,0
1418;2;2;5;395;224; 4;-1,6
1419;2;3;3;398;216;27;-0,7
1420;2;2;4;410;298;29;-0,3
1421;2;1;1;394;195; 8; 0,2
1422;2;3;3;413;230;23;-0,6
1423;2;1;4;396;246;27;-2,1
1424;2;3;1;397;199;21; 1,7
1425;2;3;1;401;208;21; 0,3
1426;2;2;5;401;242;21; 1,3
1427;2;3;2;395;278;12;-1,0
1428;2;2;5;400;228;21; 1,2
1429;2;2;1;400;216;19; 0,5
1430;2;3;4;409;265; 6;-1,2
1431;2;1;1;396;187; 8;-1,8
1432;2;2;5;391;232; 3; 0,2
1433;2;1;4;397;250;27; 1,0
1434;2;3;2;406;298;22; 0,9
1435;2;3;3;397;218;22; 1,9
1436;2;2;3;386;210; 4;-1,4
1437;2;2;3;401;231; 4; 2,2
1438;2;1;1;398;197;30; 0,1
1439;2;2;4;395;276; 8; 0,0
1440;2;1;5;392;208;13; 1,8
1441;2;1;3;408;212; 9; 1,1
1442;2;2;4;399;280;10;-1,7
1443;2;2;3;404;227;13;-0,7
1444;2;3;5;401;226;29;-0,9
1445;2;2;1;399;210; 2;-0,5
1446;2;2;3;400;218; 4;-0,4
1447;2;3;3;405;203;28;-0,5
1448;2;1;2;398;285;21;-0,9
1449;2;3;4;392;254;25; 0,0
1450;2;1;2;397;289; 1;-3,7
1451;2;3;2;408;287; 8;-0,6
1452;2;1;5;401;229; 1;-1,1
1453;2;3;2;407;292; 9; 0,8
1454;2;1;5;412;230;24; 0,2
1455;2;3;1;400;216; 2; 2,0
1456;2;2;4;394;281;13; 0,1
1457;2;3;1;406;200;16; 0,7
1458;2;2;3;406;234;25;-0,1
1459;2;2;4;404;291;29;-0,1
1460;2;3;4;400;253; 5;-2,0
1461;2;2;1;397;224;10; 0,0
1462;2;1;3;409;207; 6; 0,6
1463;2;2;4;395;278; 7;-1,2
1464;2;1;3;401;202;28;-2,2
1465;2;1;3;409;202; 5; 1,7
1466;2;3;1;392;199;16; 0,0
1467;2;2;2;401;298;13; 0,1
1468;2;1;3;394;194;12;-1,1
1469;2;3;4;401;254;19; 0,3
1470;2;1;2;405;287;18;-0,2
1471;2;1;1;402;206;19; 0,1
1472;2;3;2;409;292;20;-1,5
1473;2;1;1;404;185; 5;-0,6
1474;2;2;5;400;247;17; 0,0
1475;2;1;3;403;198;26;-0,5
1476;2;2;5;403;219;27;-0,9
1477;2;1;1;399;191;17; 1,2
1478;2;3;2;398;281;27;-0,6
1479;2;2;3;398;237; 3;-0,3
1480;2;2;3;396;227;19; 0,9
1481;2;3;1;403;204;30; 0,7
1482;2;1;5;400;224; 3;-0,4
1483;2;1;1;392;201; 2; 1,4
1484;2;1;2;402;282;28;-0,3
1485;2;2;4;378;266;20; 0,4
1486;2;2;4;398;270;19; 1,9
1487;2;3;5;404;205;25; 0,1
1488;2;2;4;394;282; 8;-1,1
1489;2;3;4;392;245; 3;-2,0
1490;2;2;4;401;271;20; 0,5
1491;2;1;5;400;217;12; 0,3
1492;2;1;2;403;286;24;-1,3
1493;2;1;3;396;215;28; 1,2
1494;2;2;1;405;218; 1; 0,4
1495;2;3;4;409;261;19; 2,5
1496;2;2;4;400;270;15; 0,4
1497;2;3;2;403;286;26; 0,7
1498;2;1;5;401;198;25;-0,9
1499;2;1;2;402;286;15;-0,7
1500;2;3;4;395;256;27;-2,0
1501;2;1;3;403;206; 8; 0,7
1502;2;2;3;398;231;23;-0,8
1503;2;3;4;402;256;15; 1,5
1504;2;2;5;400;238;12; 0,4
1505;2;1;4;404;247;24;-1,1
1506;2;3;5;393;211;22; 0,6
1507;2;1;1;403;199;13;-0,2
1508;2;1;5;402;205;23;-1,4
1509;2;2;2;394;301;10;-0,1
1510;2;2;4;400;272;19;-0,6
1511;2;2;2;398;296; 7; 1,8
1512;2;2;2;407;312;17;-1,3
1513;2;3;3;404;226;10;-0,3
1514;2;3;4;406;267;26;-0,3
1515;2;3;2;397;278;19;-0,2
1516;2;1;1;396;197;21; 0,3
1517;2;1;1;401;216;16;-1,6
1518;2;1;4;399;264; 1; 0,1
1519;2;3;4;391;264; 9; 0,3
1520;2;3;1;406;199;17;-0,2
1521;2;1;4;401;269;17;-0,6
1522;2;2;4;394;271; 2; 0,5
1523;2;2;2;395;313;24; 0,3
1524;2;3;2;397;284;30;-0,7
1525;2;3;2;397;280;13; 0,5
1526;2;1;3;403;197;19;-0,8
1527;2;2;1;403;213;27; 0,4
1528;2;2;1;401;216;14; 0,4
1529;2;1;4;400;263;20; 1,1
1530;2;3;3;386;208; 2; 2,0
1531;2;3;4;393;241;10; 1,0
1532;2;1;4;404;252;10; 0,4
1533;2;1;4;397;247;12;-1,0
1534;2;1;2;401;286;21;-2,7
1535;2;1;1;402;195;10;-1,9
1536;2;2;3;405;228; 9;-0,9
1537;2;1;2;402;289;20; 0,3
1538;2;2;1;394;208; 9; 1,4
1539;2;3;1;391;191;26; 0,9
1540;2;1;4;393;262;21; 1,2
1541;2;1;1;399;201;22;-0,3
1542;2;1;3;397;217; 9; 1,5
1543;2;3;2;401;277;21;-0,8
1544;2;3;5;400;209;18; 0,1
1545;2;2;1;403;219;10;-0,1
1546;2;2;1;405;228;25; 0,4
1547;2;1;3;406;214; 1; 0,4
1548;2;1;5;397;224;19; 1,3
1549;2;3;1;409;210;30;-0,3
1550;2;3;2;401;294;10;-1,7
1551;2;1;1;396;193;17;-0,2
1552;2;2;3;401;220;15; 2,3
1553;2;3;3;405;211; 2; 0,4
1554;2;2;4;406;282;17; 0,1
1555;2;2;4;396;268;28; 0,0
1556;2;3;1;402;202;28; 1,4
1557;2;1;4;394;247; 4;-0,3
1558;2;1;2;402;295; 9; 1,2
1559;2;2;2;401;310;11;-1,4
1560;2;2;5;395;239; 2;-1,1
1561;2;2;3;405;220;11;-0,2
1562;2;3;3;409;205;24;-0,2
1563;2;3;3;395;214;21;-0,3
1564;2;2;4;402;274;20; 1,7
1565;2;1;5;404;219; 5;-0,1
1566;2;3;3;398;199; 6;-0,9
1567;2;1;1;398;198; 3; 0,3
1568;2;2;2;405;320;30; 1,5
1569;2;2;3;401;229;12; 1,2
1570;2;1;2;398;270;19; 0,2
1571;2;2;1;394;220;25;-1,2
1572;2;1;1;402;198;23;-0,8
1573;2;1;3;395;199; 8; 1,7
1574;2;2;4;400;263; 2; 0,9
1575;2;1;2;398;275; 4; 1,0
1576;2;1;5;392;201;27; 0,4
1577;2;2;3;399;229;20;-0,8
1578;2;3;2;402;295;26;-0,6
1579;2;1;1;408;205;21;-0,9
1580;2;2;1;402;234;14; 0,0
1581;2;2;1;395;214;16;-0,5
1582;2;2;3;402;229;24;-0,1
1583;2;2;1;413;233;12;-0,4
1584;2;1;3;406;224;30;-0,1
1585;2;3;4;401;264; 9;-1,5
1586;2;3;5;404;233;14;-0,7
1587;2;2;1;406;232; 2;-0,6
1588;2;3;4;398;244; 2;-0,8
1589;2;3;3;405;216;10; 1,5
1590;2;3;1;396;213; 9;-0,3
1591;2;3;3;393;209;15; 0,4
1592;2;1;5;398;222; 5;-0,3
1593;2;3;5;395;219; 7;-1,5
1594;2;3;4;399;267;13;-0,4
1595;2;3;1;399;201;26; 2,0
1596;2;3;2;392;285;30; 0,5
1597;2;2;5;394;244;22; 0,4
1598;2;1;5;404;214; 9;-0,1
1599;2;2;4;407;273; 2;-1,9
