Id;sex;slh;hrd;age;cw;day;hum
 912;2;1;5;401;208; 5;-0,2
 913;2;3;5;393;209;16;-0,2
 914;2;3;2;399;304; 6; 0,6
 915;2;3;3;392;208; 3; 0,4
 916;2;1;3;403;189;24;-2,0
 917;2;1;3;403;210;19;-0,5
 918;2;3;2;401;282; 6; 1,1
 919;2;3;4;397;244;21;-0,5
 920;2;2;4;399;283; 7; 1,6
 921;2;1;1;392;189;23; 0,3
 922;2;2;3;409;236;19;-0,6
 923;2;2;3;397;215;16;-0,8
 924;2;3;2;402;296;29;-0,6
 925;2;3;3;398;210; 6; 1,2
 926;2;3;1;409;202;25; 0,5
 927;2;3;4;395;267;14;-0,5
 928;2;2;2;405;303; 7;-1,5
 929;2;1;4;389;247;28; 0,0
 930;2;1;2;393;280; 5;-0,1
 931;2;1;5;396;213;16;-0,7
 932;2;3;5;398;209;18;-0,2
 933;2;2;5;400;221;16;-1,0
 934;2;3;3;403;200;16;-1,5
 935;2;2;3;401;214;20; 1,1
 936;2;2;1;400;211;12; 0,4
 937;2;3;5;400;220;12; 0,0
 938;2;2;2;405;318; 2;-1,1
 939;2;3;1;397;180;24; 0,8
 940;2;1;2;406;274;21; 0,6
 941;2;3;5;398;229; 4; 0,1
 942;2;1;4;400;251; 2;-0,2
 943;2;3;2;401;267; 5;-1,1
 944;2;2;2;404;318;27;-0,5
 945;2;3;3;393;219;19;-0,6
 946;2;1;2;400;291;20; 0,4
 947;2;2;5;396;238;29;-1,6
 948;2;1;4;406;264; 4;-0,5
 949;2;1;1;391;195;27; 1,7
 950;2;2;2;401;303;29; 1,1
 951;2;2;3;397;227;17; 0,2
 952;2;2;5;400;242;28; 0,5
 953;2;2;3;402;224;19;-1,0
 954;2;1;5;401;217;11; 0,2
 955;2;2;5;404;258; 5; 2,1
 956;2;1;5;391;218; 6;-0,8
 957;2;1;3;399;209; 8; 1,9
 958;2;3;2;399;291;19;-1,2
 959;2;2;3;401;227; 5; 1,5
 960;2;2;5;418;246; 1;-0,6
 961;2;3;2;398;303;27; 0,8
 962;2;3;4;402;264;20;-0,5
 963;2;1;2;405;282;10; 0,7
 964;2;3;5;404;201;24; 0,5
 965;2;1;3;397;209;24;-0,5
 966;2;1;5;410;226; 5;-1,6
 967;2;3;3;399;205;20;-0,2
 968;2;1;5;405;216;20; 0,2
 969;2;3;2;401;292;19;-1,6
 970;2;3;2;397;293;18; 0,5
 971;2;3;2;398;283;23;-0,4
 972;2;3;2;397;289;21; 1,3
 973;2;2;3;397;244;23; 0,3
 974;2;2;3;391;219;28;-1,1
 975;2;1;2;410;306;18; 1,5
 976;2;2;1;385;202;14;-0,4
 977;2;3;1;403;201;18;-0,4
 978;2;1;2;402;293; 1;-0,7
 979;2;1;1;390;180;17;-0,5
 980;2;2;5;398;225;21; 0,2
 981;2;2;2;396;295; 7;-0,7
 982;2;3;1;393;181;15;-0,1
 983;2;3;2;402;287; 3;-0,9
 984;2;1;1;408;209;17; 0,9
 985;2;3;1;405;200;19;-1,1
 986;2;2;4;403;273;25; 0,0
 987;2;1;3;395;208;13; 1,3
 988;2;3;3;395;213;29;-0,2
 989;2;2;5;411;245; 3;-0,4
 990;2;3;3;396;210;30; 0,5
 991;2;3;3;396;191;24; 1,4
 992;2;3;5;404;206; 4;-0,7
 993;2;3;1;396;189;16;-1,2
 994;2;2;3;401;234;20;-0,8
 995;2;3;1;402;202;14;-0,2
 996;2;1;3;400;204;12;-0,5
 997;2;2;1;405;215;23;-0,5
 998;2;2;3;408;239;12; 1,1
 999;2;3;4;395;267;18; 2,0
1000;2;1;3;402;209;28;-0,8
1001;2;3;1;404;201;29;-0,5
1002;2;3;2;408;297;23; 0,7
1003;2;1;5;403;210;20;-1,7
1004;2;3;1;403;196; 1;-1,2
1005;2;2;5;405;235; 8;-0,6
1006;2;2;4;395;267;27; 0,4
1007;2;3;1;411;217; 2; 0,6
1008;2;2;5;394;242;27;-0,9
1009;2;2;2;406;297; 7; 0,0
1010;2;2;3;410;234; 4;-1,5
1011;2;2;2;395;290;10;-0,7
1012;2;1;4;397;253;23; 1,3
1013;2;1;2;408;293;29;-1,2
1014;2;1;4;408;262;10; 0,6
1015;2;3;5;391;234;18; 0,1
1016;2;1;1;406;190;10; 0,2
1017;2;2;2;397;299;24;-1,7
1018;2;1;1;405;204;10;-0,8
1019;2;3;1;389;196;12; 1,2
1020;2;1;3;407;220;20;-1,4
1021;2;1;3;400;217; 5; 0,1
1022;2;2;5;400;230;13; 0,3
1023;2;2;4;402;267;26;-0,8
1024;2;3;5;392;208;26; 0,0
1025;2;2;1;396;217;29; 0,4
1026;2;3;3;404;220;15; 1,9
1027;2;2;4;402;295; 1;-0,9
1028;2;3;5;395;228; 2; 0,9
1029;2;1;4;393;231; 3;-0,5
1030;2;1;5;408;199; 2;-0,7
1031;2;1;3;400;210; 7;-2,2
1032;2;2;2;397;286;21; 0,9
1033;2;1;4;405;268;21;-0,4
1034;2;2;3;396;218;18;-0,1
1035;2;2;3;402;224;12;-0,1
1036;2;3;4;403;262;16; 1,4
1037;2;1;4;396;267;13; 0,1
1038;2;1;3;404;193;19;-0,5
1039;2;3;5;403;224;26;-0,8
1040;2;2;4;391;258; 8;-0,3
1041;2;1;4;397;250;19; 0,2
1042;2;2;3;389;228; 7;-2,1
1043;2;3;1;407;203;24;-0,6
1044;2;3;3;408;232;30; 0,1
1045;2;3;2;406;293;28; 0,0
1046;2;1;4;400;262;30; 0,4
1047;2;3;5;398;211;18;-2,2
1048;2;3;1;405;221;13; 0,9
1049;2;2;5;398;246;21;-0,4
1050;2;2;4;394;274;10;-0,3
1051;2;2;1;402;219;26;-0,6
1052;2;2;4;413;296; 4; 0,8
1053;2;1;3;406;217;26;-0,2
1054;2;3;3;405;233;26; 1,1
1055;2;3;5;405;214;12; 0,4
1056;2;1;4;398;258;23;-1,0
1057;2;1;3;393;211; 7;-1,2
1058;2;2;3;406;218;15;-0,6
1059;2;3;5;392;216; 3;-0,3
1060;2;1;4;404;247;28;-0,7
1061;2;3;4;405;265;19; 0,0
1062;2;3;5;406;223;28;-1,1
1063;2;3;2;397;280; 6;-0,9
1064;2;3;3;388;201;13; 1,5
1065;2;3;3;407;204; 3; 0,9
1066;2;2;1;401;193;24;-2,1
1067;2;3;2;397;295; 8;-0,5
1068;2;2;3;396;217;21;-0,1
1069;2;3;1;408;218;25;-0,2
1070;2;3;4;403;267;20; 0,0
1071;2;1;5;397;222; 8; 0,6
1072;2;3;1;397;177;25;-0,7
1073;2;2;5;397;249;22; 1,4
1074;2;3;5;400;218;11;-0,9
1075;2;2;4;397;273;16; 0,3
1076;2;2;4;403;265; 2; 0,8
1077;2;1;3;398;212;24;-1,5
1078;2;1;5;396;218;26; 0,6
1079;2;2;4;409;274;10; 0,1
1080;2;3;1;398;203;19; 1,1
1081;2;1;3;396;203;30; 0,0
1082;2;2;3;401;230;13;-0,5
1083;2;2;5;404;232; 2;-0,2
1084;2;1;1;409;185; 9; 0,7
1085;2;2;2;397;302; 5;-0,2
1086;2;1;4;403;235;11;-0,6
1087;2;1;3;402;217;15; 0,4
1088;2;1;3;401;202; 5; 0,7
1089;2;1;5;399;210;17;-1,1
1090;2;2;4;395;272;26; 1,3
1091;2;2;2;387;302; 3;-0,1
1092;2;1;4;406;281; 2;-0,6
1093;2;3;3;400;220;29;-0,7
1094;2;3;1;410;214;25; 0,1
1095;2;2;1;399;204;19; 0,2
1096;2;1;4;401;258;10; 0,7
1097;2;1;1;391;195; 6;-1,4
1098;2;3;2;406;284;12; 0,8
1099;2;1;4;389;250;15;-1,2
1100;2;3;2;400;279;28;-0,8
1101;2;1;3;400;193;26; 0,3
1102;2;3;2;393;278;11; 0,0
1103;2;1;5;398;210; 1; 1,0
1104;2;1;2;390;284;20;-0,2
1105;2;3;3;403;211;21; 0,4
1106;2;2;1;413;212;19;-1,2
1107;2;3;2;393;305; 7; 0,4
1108;2;1;1;400;193;13; 0,7
1109;2;1;4;401;266; 4;-1,1
1110;2;1;2;412;278; 1; 1,1
1111;2;1;4;413;262;30;-0,7
1112;2;2;1;405;219;24;-0,6
1113;2;1;1;401;195; 1;-1,2
1114;2;2;1;398;231;13;-1,7
1115;2;1;4;407;252; 3;-0,8
1116;2;1;2;403;287;11;-1,4
1117;2;2;2;402;306;27; 0,5
1118;2;1;3;398;218;28;-1,3
1119;2;2;1;400;205; 6; 0,6
1120;2;2;2;402;306;26;-0,3
1121;2;3;2;396;298;21;-0,6
1122;2;2;1;398;213;23; 0,9
1123;2;1;1;401;199;19;-1,6
1124;2;2;4;405;278;19;-1,7
1125;2;1;2;396;290;12;-0,1
1126;2;1;5;401;216;10;-2,3
1127;2;1;4;400;254;10;-0,2
1128;2;3;1;397;192;15; 0,8
1129;2;3;4;401;250;16;-0,8
1130;2;3;3;399;216;16;-3,4
1131;2;1;3;396;186; 7;-0,5
1132;2;3;2;409;272;11;-0,3
1133;2;2;5;396;235;10;-1,1
1134;2;3;4;390;251;23; 0,3
1135;2;3;3;399;204;22;-0,5
1136;2;3;2;395;269;17;-0,6
1137;2;3;1;400;201; 8; 0,2
1138;2;3;4;401;278;13; 0,7
1139;2;1;5;401;217;26;-0,8
1140;2;2;1;394;236;12; 0,3
1141;2;1;5;407;229; 3;-0,2
1142;2;3;1;404;202;22;-0,2
1143;2;2;2;400;309; 5;-0,7
1144;2;2;1;403;217;13; 2,0
1145;2;3;4;403;273;10; 2,1
1146;2;3;3;399;208; 8;-1,6
1147;2;1;2;401;278;28;-0,2
1148;2;3;3;393;200;30;-0,5
1149;2;1;4;413;272;30; 2,4
1150;2;1;5;404;215;23;-2,0
1151;2;1;3;394;201;19;-0,3
1152;2;2;4;398;282;25; 0,0
1153;2;2;3;404;231; 4;-0,6
1154;2;3;4;397;269; 4;-1,5
1155;2;1;4;403;269; 5;-0,3
1156;2;2;4;392;265;20;-1,0
1157;2;3;1;405;199; 9; 1,3
1158;2;2;5;410;253;16;-0,3
1159;2;1;5;403;214;16; 0,6
1160;2;1;2;395;278;28; 1,8
1161;2;3;4;402;248; 7;-0,9
1162;2;2;3;400;232; 5;-0,8
1163;2;2;5;399;230;29;-0,1
1164;2;3;4;399;263; 4; 0,1
1165;2;3;4;398;257;20; 1,0
1166;2;3;1;406;195; 6; 0,5
1167;2;2;1;403;225;25;-0,9
1168;2;1;3;407;204; 9;-0,9
1169;2;2;2;398;294;11;-0,5
1170;2;2;3;395;224;21;-0,4
1171;2;1;3;400;212;21; 0,2
1172;2;1;2;392;270;11;-0,1
1173;2;2;5;397;239; 4;-0,4
1174;2;3;3;398;226; 2;-0,4
1175;2;2;4;393;275; 6; 0,3
1176;2;2;4;400;286; 8;-1,1
1177;2;1;4;402;253; 9; 1,3
1178;2;3;2;388;298; 8; 0,5
1179;2;2;1;393;220; 2;-0,1
1180;2;3;3;400;195; 4; 1,8
1181;2;1;2;411;298;24;-0,1
1182;2;3;2;385;266;17;-0,6
1183;2;1;2;399;253;29; 0,1
1184;2;2;2;406;325; 7; 1,5
1185;2;3;2;399;306;11; 0,1
1186;2;3;2;401;296;27;-0,5
1187;2;2;5;401;241;16;-1,8
1188;2;3;5;407;221;12;-0,7
1189;2;2;4;396;255;13; 0,1
1190;2;3;5;417;220;28;-0,9
1191;2;3;3;399;204; 2; 0,7
1192;2;3;4;402;254;25; 2,0
1193;2;3;5;393;211;24; 1,4
1194;2;1;4;403;258;16; 1,6
1195;2;3;4;406;246;30; 0,6
1196;2;1;3;393;199;28;-1,5
1197;2;2;1;404;209;20; 0,9
1198;2;3;4;404;267;12;-0,6
1199;2;3;4;407;260;23; 1,4
1200;2;1;3;381;188;18; 2,2
1201;2;2;4;393;293; 5;-0,9
1202;2;1;2;396;275;15;-0,3
1203;2;3;1;403;205;16;-0,2
1204;2;1;1;400;195; 2; 0,4
1205;2;2;2;406;283; 1;-0,9
1206;2;3;2;401;292;18;-0,1
1207;2;3;3;392;204;20; 0,6
1208;2;3;1;391;181; 8;-1,1
1209;2;1;3;389;196;15; 0,8
1210;2;1;4;403;266;24;-0,4
1211;2;3;4;395;253; 6; 0,8
1212;2;2;2;401;306;30; 2,4
1213;2;2;5;397;225;29;-0,4
1214;2;2;1;398;211;30;-1,3
1215;2;1;1;400;212;22;-0,4
1216;2;1;3;391;186; 2;-1,9
1217;2;1;5;397;214;10;-1,1
1218;2;3;2;394;278; 8;-0,2
1219;2;2;1;400;213; 2;-0,7
1220;2;3;3;401;211;10;-0,4
1221;2;2;3;401;235;24;-0,1
1222;2;1;3;400;198;30; 0,7
1223;2;1;2;403;272; 2; 0,3
1224;2;1;2;394;288;21; 2,0
1225;2;2;4;404;281;16; 0,4
1226;2;1;5;403;202; 5; 0,6
1227;2;3;5;387;223;29; 0,9
1228;2;3;5;414;232; 7;-0,5
1229;2;3;4;409;268;12; 0,4
1230;2;1;4;398;252;26; 1,5
1231;2;2;3;404;234;15; 2,8
1232;2;2;2;387;294;26;-0,5
1233;2;1;4;401;265;20; 0,3
1234;2;2;4;398;287;12;-0,6
1235;2;1;3;405;229;15; 0,3
1236;2;2;2;402;310;15;-1,2
1237;2;1;1;397;181;20;-0,2
1238;2;1;1;403;186;30; 0,1
1239;2;3;4;401;265;14;-1,2
1240;2;3;4;403;244;21; 0,9
1241;2;2;4;397;273;29;-0,3
1242;2;1;2;400;270;11; 2,0
1243;2;3;3;406;216; 3; 0,4
1244;2;1;3;401;203;27; 1,8
1245;2;1;5;408;218; 6; 0,3
1246;2;2;2;402;326;23; 0,0
1247;2;3;4;407;272;10;-1,1
1248;2;1;5;403;218; 8; 0,4
1249;2;1;3;399;194;12;-0,2
1250;2;1;2;400;276;26;-0,4
1251;2;3;5;403;220; 2; 1,0
1252;2;1;5;405;220;20; 0,5
1253;2;1;3;394;194;26;-1,4
1254;2;3;5;409;227;12;-1,7
1255;2;3;1;398;190;13; 0,8
1256;2;2;5;390;231; 1; 0,4
1257;2;1;4;398;232; 7; 1,2
1258;2;3;4;394;242;23; 0,2
1259;2;3;5;408;236;27; 1,5
1260;2;2;3;397;233;17;-0,7
1261;2;2;2;402;299; 9;-0,7
1262;2;1;4;391;259;17;-0,6
1263;2;1;4;409;252; 6; 0,4
1264;2;2;5;396;232;10;-0,6
1265;2;3;4;391;252;11; 2,4
1266;2;1;3;402;207;20; 0,3
1267;2;1;3;400;203;27; 0,8
1268;2;1;4;398;262; 9; 1,3
1269;2;1;1;407;198; 2;-0,1
1270;2;1;4;389;253;17; 0,5
1271;2;2;4;401;285;22; 0,2
1272;2;3;5;394;213;29;-1,2
1273;2;2;3;399;218;23;-1,1
1274;2;2;5;405;225;20; 2,3
1275;2;2;4;401;266;28;-0,6
1276;2;3;5;402;218; 3; 1,2
1277;2;1;2;405;285;11;-0,3
1278;2;3;3;401;215;29;-0,9
1279;2;3;5;397;230;22; 0,1
1280;2;2;3;389;225; 9;-1,0
1281;2;2;1;399;231;12;-0,3
1282;2;2;5;411;242;16;-0,7
1283;2;2;2;403;299;17; 0,4
1284;2;1;3;404;221;17; 0,4
1285;2;3;4;394;244;27;-0,3
1286;2;3;2;398;277;27;-1,2
1287;2;3;4;404;260;12;-0,1
1288;2;1;3;403;215; 8; 1,1
1289;2;2;3;408;258; 9;-0,3
1290;2;1;1;398;191; 3; 1,4
1291;2;1;2;401;281;16; 0,6
1292;2;1;3;394;210; 4;-1,5
1293;2;2;5;396;242;24;-0,2
1294;2;3;2;399;268; 2; 2,1
1295;2;3;5;394;224;27;-1,2
1296;2;3;4;401;262;29; 2,3
1297;2;2;3;404;226;26; 0,0
1298;2;3;2;399;286;13; 0,9
1299;2;3;2;398;279;16;-0,7
1300;2;3;5;398;221;25;-2,1
1301;2;1;4;402;249; 7; 0,1
1302;2;1;2;403;308;13; 0,7
1303;2;1;1;407;199;17;-0,8
1304;2;2;2;391;293;13; 0,3
1305;2;2;5;419;238;12;-2,1
1306;2;2;2;397;321; 3; 1,3
1307;2;3;3;395;206;18;-0,4
1308;2;1;3;400;212;26;-0,7
1309;2;1;4;411;265;15;-0,7
1310;2;3;2;406;283; 5; 0,6
1311;2;3;1;399;210;29; 0,9
1312;2;1;1;394;177;17;-0,8
1313;2;1;5;401;222;10; 0,9
1314;2;2;5;392;239;14; 0,1
1315;2;2;1;400;233;18; 0,9
1316;2;1;5;394;216; 7; 0,0
1317;2;1;2;392;285;26;-1,1
1318;2;2;3;396;213; 7;-0,1
1319;2;2;3;395;220; 4; 0,0
1320;2;3;5;397;211;25;-0,7
1321;2;2;3;399;215;20; 0,4
1322;2;2;3;406;238;18;-0,8
1323;2;3;1;399;187;22; 0,7
1324;2;3;4;398;263;26; 0,1
1325;2;2;4;403;260; 3;-1,4
1326;2;3;4;403;264;22;-0,1
1327;2;2;5;393;233;12; 0,1
1328;2;1;2;404;274;16; 0,7
1329;2;2;4;398;270; 4; 0,4
1330;2;1;1;395;181;15; 1,8
1331;2;3;4;401;267; 4;-0,5
1332;2;2;3;399;231;20; 1,6
1333;2;1;1;394;189;29; 1,3
1334;2;3;5;399;220;16;-0,4
1335;2;3;2;400;298; 1; 0,1
1336;2;1;2;400;279; 8;-0,9
1337;2;3;4;412;267;18;-1,5
1338;2;3;2;394;264;21;-1,3
1339;2;3;3;402;228;27;-1,3
1340;2;3;5;399;243; 3; 0,6
1341;2;3;1;393;210;25; 0,9
1342;2;3;3;391;232;25;-2,0
1343;2;1;4;399;250;21; 0,8
1344;2;1;2;403;283;25;-0,3
1345;2;3;3;404;218;11; 0,2
1346;2;2;1;407;225; 2; 1,0
1347;2;2;4;401;261;28;-0,8
1348;2;3;1;394;187;22;-0,5
1349;2;3;4;405;273; 3;-0,6
1350;2;2;2;399;303;20;-1,5
1351;2;2;2;398;300;27;-1,1
1352;2;1;5;405;218;30;-0,2
1353;2;1;3;379;172;28;-0,6
1354;2;3;2;397;297;10;-0,4
1355;2;3;1;405;210;28; 1,0
1356;2;2;3;398;214; 7;-1,2
1357;2;2;5;399;224;22; 0,5
1358;2;3;5;390;217;15; 1,3
1359;2;1;3;399;190;17; 1,2
1360;2;3;5;403;226; 9;-1,4
1361;2;3;3;405;215;11;-1,6
1362;2;2;2;405;285; 7; 0,5
1363;2;1;2;397;284;19;-1,9
1364;2;3;1;393;198;26; 1,2
1365;2;3;3;404;226; 2; 0,1
1366;2;2;2;390;290; 6; 1,3
1367;2;1;4;400;260;28;-1,8
1368;2;3;1;400;191;29; 1,5
1369;2;3;5;401;211;25; 0,5
1370;2;2;2;392;326; 4; 1,4
1371;2;3;4;407;263; 2;-0,1
1372;2;2;2;416;319; 9;-0,5
1373;2;3;5;397;224; 8; 0,3
1374;2;2;2;402;309;29; 0,9
1375;2;3;5;403;209;28; 0,6
1376;2;3;2;399;310; 6; 0,7
1377;2;3;1;403;211;15;-1,7
1378;2;2;2;396;306;16; 0,1
1379;2;3;2;407;285; 4; 1,3
1380;2;1;2;393;282; 1; 1,1
1381;2;2;2;403;318;22; 0,8
1382;2;3;1;407;193; 5; 1,5
1383;2;1;1;398;203; 6;-2,0
1384;2;3;4;401;238; 8; 2,3
1385;2;2;1;398;225; 6;-1,2
1386;2;2;1;394;204;16; 0,2
1387;2;2;5;400;237;19;-0,4
1388;2;2;4;407;298;15;-1,1
1389;2;2;1;399;206;21; 0,6
1390;2;3;5;405;215;24;-0,1
1391;2;3;4;395;269; 6;-1,1
1392;2;2;1;413;228;29;-1,0
1393;2;2;1;397;201; 8;-2,3
1394;2;1;3;387;205;22;-0,4
1395;2;1;5;394;202;15;-0,5
1396;2;2;5;408;258;10; 0,1
1397;2;2;3;395;202; 9;-0,9
1398;2;2;1;398;221; 8; 2,5
1399;2;1;5;396;232; 2; 0,0
1400;2;1;3;406;202;25;-0,2
1401;2;3;3;406;212; 1; 1,1
1402;2;3;1;401;208;25;-2,5
1403;2;2;3;395;212;10; 0,5
1404;2;3;1;402;187;18;-0,2
1405;2;1;2;394;274; 3; 0,0
1406;2;1;4;397;256;25;-0,8
1407;2;1;2;400;275;23; 1,3
1408;2;3;5;394;226; 3; 0,2
1409;2;3;5;402;222;30;-0,1
1410;2;2;1;397;201;18; 2,0
1411;2;1;1;405;199; 3; 0,8
1412;2;3;3;404;209;24; 1,4
1413;2;1;2;409;288; 4; 0,3
1414;2;1;5;400;220;16;-0,3
1415;2;2;1;410;241;12; 0,5
1416;2;3;4;407;267;15; 0,2
1417;2;1;1;402;202;23;-1,5
1418;2;2;5;395;231; 2;-0,8
1419;2;3;3;398;211; 7; 0,3
1420;2;2;4;410;299; 9;-1,4
1421;2;1;1;394;201;26; 1,2
1422;2;3;3;413;227; 6; 0,9
1423;2;1;4;396;256;14;-0,2
1424;2;3;1;397;197;25; 2,5
1425;2;3;1;401;205;26;-0,9
1426;2;2;5;401;251;16;-1,6
1427;2;3;2;395;275;26; 0,3
1428;2;2;5;400;230;27;-0,5
1429;2;2;1;400;225;10;-0,5
1430;2;3;4;409;266;11; 0,7
1431;2;1;1;396;199;27; 1,9
1432;2;2;5;391;229;11; 1,0
1433;2;1;4;397;234; 4;-0,6
1434;2;3;2;406;309; 7;-0,6
1435;2;3;3;397;230; 2;-0,8
1436;2;2;3;386;210; 2;-0,2
1437;2;2;3;401;237;11; 0,1
1438;2;1;1;398;188;14;-0,5
1439;2;2;4;395;265;22;-0,7
1440;2;1;5;392;207;13;-0,1
1441;2;1;3;408;215;28;-1,0
1442;2;2;4;399;292;10;-0,3
1443;2;2;3;404;227; 7; 0,4
1444;2;3;5;401;225;29; 0,4
1445;2;2;1;399;203;20; 1,6
1446;2;2;3;400;224;29;-1,8
1447;2;3;3;405;199; 5;-0,9
1448;2;1;2;398;282;17; 2,5
1449;2;3;4;392;260; 8;-0,5
1450;2;1;2;397;282; 7;-1,8
1451;2;3;2;408;287; 1;-1,1
1452;2;1;5;401;231;21; 0,8
1453;2;3;2;407;300; 9;-0,4
1454;2;1;5;412;239; 8;-1,4
1455;2;3;1;400;225;15; 2,3
1456;2;2;4;394;276; 1;-0,3
1457;2;3;1;406;202;21; 2,5
1458;2;2;3;406;236;11; 1,7
1459;2;2;4;404;279;21; 0,1
1460;2;3;4;400;246;25;-1,0
1461;2;2;1;397;224; 1;-2,4
1462;2;1;3;409;210; 8;-0,6
1463;2;2;4;395;280;22;-0,3
1464;2;1;3;401;206; 5; 1,0
1465;2;1;3;409;203; 6; 1,1
1466;2;3;1;392;204; 7;-0,1
1467;2;2;2;401;297;14;-1,1
1468;2;1;3;394;198; 1; 1,0
1469;2;3;4;401;257;23;-0,3
1470;2;1;2;405;296;27; 0,8
1471;2;1;1;402;199;24; 2,1
1472;2;3;2;409;299;30; 0,7
1473;2;1;1;404;184;18; 0,3
1474;2;2;5;400;239;30; 1,2
1475;2;1;3;403;201; 6; 0,2
1476;2;2;5;403;222;24; 0,2
1477;2;1;1;399;198;21; 1,4
1478;2;3;2;398;288;22;-0,5
1479;2;2;3;398;241;20; 0,9
1480;2;2;3;396;231;18;-1,7
1481;2;3;1;403;204;12;-0,3
1482;2;1;5;400;216;25; 0,3
1483;2;1;1;392;197;10;-0,1
1484;2;1;2;402;286; 2; 0,5
1485;2;2;4;378;278;12; 0,5
1486;2;2;4;398;272;24;-0,1
1487;2;3;5;404;203;19;-0,5
1488;2;2;4;394;286;13;-1,3
1489;2;3;4;392;225;27; 0,7
1490;2;2;4;401;280;29;-2,6
1491;2;1;5;400;217;29;-1,2
1492;2;1;2;403;284;24;-0,5
1493;2;1;3;396;211;17;-1,1
1494;2;2;1;405;226; 9;-1,1
1495;2;3;4;409;264; 2; 0,4
1496;2;2;4;400;268; 5; 0,4
1497;2;3;2;403;292;21; 0,2
1498;2;1;5;401;186; 7; 1,7
1499;2;1;2;402;293; 1;-0,9
1500;2;3;4;395;252;23;-0,3
1501;2;1;3;403;211; 5; 2,1
1502;2;2;3;398;240; 5; 1,0
1503;2;3;4;402;267;15;-1,5
1504;2;2;5;400;255; 9; 2,3
1505;2;1;4;404;244;27;-2,6
1506;2;3;5;393;212; 4; 1,0
1507;2;1;1;403;198; 2;-1,6
1508;2;1;5;402;199;22;-0,6
1509;2;2;2;394;285;24; 2,1
1510;2;2;4;400;275;12;-0,1
1511;2;2;2;398;292;26;-0,3
1512;2;2;2;407;303;21; 0,9
1513;2;3;3;404;225;16;-0,8
1514;2;3;4;406;269; 5; 0,9
1515;2;3;2;397;293;17;-0,6
1516;2;1;1;396;194; 9;-1,8
1517;2;1;1;401;216;15; 0,1
1518;2;1;4;399;263; 9;-0,5
1519;2;3;4;391;267;20; 0,4
1520;2;3;1;406;197; 9; 0,2
1521;2;1;4;401;268;23;-1,0
1522;2;2;4;394;269;24; 1,4
1523;2;2;2;395;314;17; 0,6
1524;2;3;2;397;274;30; 0,9
1525;2;3;2;397;285; 5; 0,0
1526;2;1;3;403;191;25; 1,6
1527;2;2;1;403;209; 9; 1,3
1528;2;2;1;401;211; 5; 0,1
1529;2;1;4;400;270; 2; 0,5
1530;2;3;3;386;208;30;-1,0
1531;2;3;4;393;246;13;-0,6
1532;2;1;4;404;254;27; 1,2
1533;2;1;4;397;257;15; 1,8
1534;2;1;2;401;298;17;-0,1
1535;2;1;1;402;188; 3; 1,0
1536;2;2;3;405;232;15;-0,4
1537;2;1;2;402;288; 1; 0,8
1538;2;2;1;394;207; 4;-0,4
1539;2;3;1;391;195; 3; 0,1
1540;2;1;4;393;275;11;-1,1
1541;2;1;1;399;205;20;-0,5
1542;2;1;3;397;216; 6; 0,2
1543;2;3;2;401;280; 5; 2,0
1544;2;3;5;400;210;22; 2,2
1545;2;2;1;403;227;17; 0,0
1546;2;2;1;405;230;29; 0,1
1547;2;1;3;406;221;18; 0,1
1548;2;1;5;397;223;13; 1,0
1549;2;3;1;409;213;14; 1,4
1550;2;3;2;401;284;23; 0,8
1551;2;1;1;396;186;27;-0,5
1552;2;2;3;401;217;23; 0,2
1553;2;3;3;405;211;22;-1,3
1554;2;2;4;406;273;26; 0,0
1555;2;2;4;396;281;25; 0,7
1556;2;3;1;402;193; 5; 0,0
1557;2;1;4;394;252; 6; 0,7
1558;2;1;2;402;291;29; 0,5
1559;2;2;2;401;313;21;-0,1
1560;2;2;5;395;245; 5; 1,4
1561;2;2;3;405;232; 1;-2,2
1562;2;3;3;409;215;11; 1,5
1563;2;3;3;395;214; 2;-1,1
1564;2;2;4;402;280; 3;-1,0
1565;2;1;5;404;223;29;-0,4
1566;2;3;3;398;199;10;-0,3
1567;2;1;1;398;206; 3; 0,0
1568;2;2;2;405;303; 8;-1,1
1569;2;2;3;401;231; 7;-0,9
1570;2;1;2;398;266;18;-1,3
1571;2;2;1;394;226; 3; 0,8
1572;2;1;1;402;206;23;-0,6
1573;2;1;3;395;191;28;-1,6
1574;2;2;4;400;266;25; 0,1
1575;2;1;2;398;291;21;-1,5
1576;2;1;5;392;205; 1;-1,2
1577;2;2;3;399;227; 5;-0,3
1578;2;3;2;402;288;15;-0,6
1579;2;1;1;408;198; 4;-0,1
1580;2;2;1;402;246; 3; 1,9
1581;2;2;1;395;210;24;-0,9
1582;2;2;3;402;228; 2; 0,1
1583;2;2;1;413;228;10;-0,1
1584;2;1;3;406;228;17; 0,0
1585;2;3;4;401;268;29; 0,8
1586;2;3;5;404;230;18;-1,1
1587;2;2;1;406;235;23; 0,1
1588;2;3;4;398;241; 8;-0,8
1589;2;3;3;405;210;27;-0,7
1590;2;3;1;396;207;16; 0,3
1591;2;3;3;393;216;18; 0,7
1592;2;1;5;398;222;17;-0,8
1593;2;3;5;395;215; 9;-0,4
1594;2;3;4;399;261;19;-1,0
1595;2;3;1;399;209;10;-0,4
1596;2;3;2;392;281; 8; 0,2
1597;2;2;5;394;234;14;-0,2
1598;2;1;5;404;218; 9; 1,9
